Name	IUPAC	SMILES
G_29171	NA	[O-][N+](=O)c1ccc(cc1)C(=O)NNC(=O)COc1ccc2ccccc2c1
G_42846	NA	Cc1ccc(CSc2nnc(SCC(=O)NN=Cc3c[nH]c4ccccc34)s2)cc1
G_6253	NA	COc1ccc(Cn2c(=O)[nH]c([O-])c([CH+]c3ccc(o3)[N+]([O-])=O)c2=O)cc1
G_9806	NA	Clc1ccc(NC(=O)Nc2nnc(\C=C\c3ccccc3)s2)cc1
G_15662	NA	COc1ccc(cc1)\[NH+]=c1/[n-]c(=O)c2cc(ccc2s1)[N+]([O-])=O
G_26697	NA	NS(=O)(=O)c1ccc(N=NCc2ccc3OCOc3c2)c(c1)[N+]([O-])=O
G_23486	NA	[O-][N+](=O)c1ccc(\C=N\NC(=O)c2cn(nc2-c2ccc(Cl)cc2)-c2ccccc2)o1
G_42033	NA	CN(C)S(=O)(=O)c1cccc(NC2=NN=C(CS2)c2ccc(NC(C)=O)cc2)c1
G_41927	NA	[O-][N+](=O)c1cc(ccc1Cl)C(=O)Nc1nc2ccccc2[nH]1
G_29934	NA	OC(=O)c1ccc(\C=C2/N=C(SCc3ccccc3Cl)SC2=O)cc1
G_18698	NA	CCN(CC)c1ccc(NC(=O)c2ccccc2OCC(=O)OC)cc1
G_43604	NA	Cc1noc(NS(=O)(=O)c2ccc(NC(=O)c3cc(nc4c(C)cc(C)cc34)-c3ccccn3)cc2)c1C
G_6604	NA	Oc1cccc2ccc(C=Cc3cc(Cl)cc(Cl)c3O)nc12
G_11262	NA	CNCc1ccccc1OCc1ccccc1F
G_12024	NA	CCCCn1c(NCc2ccc(cc2)N(C)C)nc2ccccc12
G_33577	NA	CCOC1=C\C(=C\c2c(N)n3nc(sc3nc2=O)-c2ccccc2)C=CC1=O
G_35774	NA	Cc1ccc(o1)-c1cc(C(=O)N2CCN(CC2)c2ncccn2)c2cc(Br)ccc2n1
G_42949	NA	CN(C)c1ccc(NS(=O)(=O)c2ccc(C)cc2)cc1
G_5724	NA	CCCSC1=N\C(=C/c2ccc(o2)[N+]([O-])=O)C(=O)S1
G_42893	NA	CC1CCN(CC1)c1ccc(NC(=O)Cc2ccccc2)cc1
G_33961	NA	CCOc1ccc(cc1)C(Nc1cccnc1)c1cc(Cl)c2cccnc2c1O
G_5763	NA	Oc1ccc(cc1-c1ccc(\C=C2\C(=O)NN(C2=O)c2ccccc2)o1)[N+]([O-])=O
G_13479	NA	Cc1ccc(C(=O)Nc2ccc(cc2)N2CCCC2)c(C)c1
G_19662	NA	Cc1cccc(NC(=O)CSc2nnc(-c3ccco3)c(n2)-c2ccco2)c1
G_3421	NA	COc1c[c-](\C=C(/C#N)c2[nH]c3cc(C)ccc3[nH+]2)cc([N+]([O-])=O)c1=O
G_20439	NA	OC(=O)c1cc(ccc1Cl)N1N=C(\C(=C\C=C\c2ccco2)C1=O)C(F)(F)F
G_28196	NA	CC(C)(O)C#Cc1ccc(CN2CCN(C(CCO)C2)C2CCCCC2)cc1
G_30288	NA	OC(=O)c1ccc(Oc2cccc(NC(=O)c3ccc(cc3)-c3ccccc3)c2)cc1C(O)=O
G_13042	NA	OC(=O)c1ccc2nc(-c3ccco3)c(nc2c1)-c1ccco1
G_35782	NA	CCOC(=O)c1c(CSc2ccc(C)cc2)n(C)c2cc(Br)c(O)c(CN(C)C)c12
G_25610	NA	OC(=O)CCn1cc(C=C2C(=O)NC(=S)NC2=O)c(n1)-c1cc2ccccc2oc1=O
G_33578	NA	COC1=C\C(=C\c2c(N)n3nc(sc3nc2=O)-c2ccc(C)cc2)C=CC1=O
G_6332	NA	COc1cc(\C=C2/SC(=O)N(Cc3ccc(F)cc3)C2=O)cc(c1O)[N+]([O-])=O
G_25424	NA	OC(=O)CCn1cc(C=C2C(=O)NC(=S)NC2=O)c(n1)-c1cccc(Cl)c1
G_19791	NA	COc1ccc(NC(=O)c2ccccc2N(Cc2ccccc2)S(C)(=O)=O)cc1
G_6346	NA	Cc1ccc(\C=C2/SC(=S)N(\[NH+]=C\[c-]3cc(ccc3=O)[N+]([O-])=O)C2=O)o1
G_10195	NA	[O-][N+](=O)c1ccc(NC(=O)Nc2ccc(N3CCOCC3)c3nonc23)cc1
G_18614	NA	OC(=O)COc1ccccc1C(Nc1cccnc1)c1cc(Cl)c2cccnc2c1O
G_6408	NA	Cc1ccc(cc1)C1=NC(=O)\C(S1)=C\c1cc(O)c(O)c(Br)c1
G_19665	NA	CC(=O)c1ccc(NC(=O)CSc2nnc(-c3ccco3)c(n2)-c2ccco2)cc1
G_17156	NA	CN(C)c1ccc(C=NNC(=O)c2cccc(n2)C(=O)NN=Cc2ccc(cc2)N(C)C)cc1
G_19659	NA	COc1ccc(cc1)C(=O)CSc1nnc(-c2ccco2)c(n1)-c1ccco1
G_986	NA	COc1cc(SC)ccc1C(=O)N1CCN(CC1)c1ccccc1
G_43033	NA	O=C(Nc1ccc(cc1)C(=O)\C=C/c1ccco1)c1ccco1
G_19921	NA	COc1ccc(O)c(N)c1
G_6103	NA	Cc1ccc(C=C2SC(O)=NC2=S)o1
G_24232	NA	Cc1nnc(Sc2cc(NCCCO)c([N+]([O-])=O)c3nonc23)s1
G_10453	NA	Fc1cccc(NC(=S)NNc2c3ccccc3nc3ccccc23)c1
G_6611	NA	CCS(=O)(=O)C1=NN2C(S1)=NC(=O)C(=Cc1ccc(SCc3ccco3)o1)C2=N
G_37307	NA	COc1ccc2[nH]c3c([nH]c(=S)n(Cc4ccc(cc4)C(=O)N4CCCC4)c3=O)c2c1
G_33501	NA	[O-]c1[nH]c(=O)[nH]c(=O)c1[CH+]c1ccc(o1)-c1cc(Cl)ccc1[N+]([O-])=O
G_6679	NA	CCc1nn2c(nc(COc3ccc(\C=C4\C(=O)N=C5SC(C)=NN5C4=N)cc3)cc2=O)s1
G_18409	NA	Cc1cc(C)c(cc1C)S(=O)(=O)N=C1C=C(SCC(O)=O)C(=O)c2ccccc12
G_42972	NA	[O-][N+](=O)c1cccc(c1)-c1ccc([CH+][N-]NC(=O)c2cccs2)o1
G_6807	NA	CCc1ccc(cc1)-n1cccc1\C=C1/C(=O)N=C2SN=C(N2C1=N)S(C)(=O)=O
G_6808	NA	Cc1ccc(cc1)-n1cccc1\C=C1/C(=O)N=C2SN=C(N2C1=N)S(C)(=O)=O
G_31473	NA	CC(C)c1ccc(cc1)S(=O)(=O)N=C1C=CC(=O)c2ccccc12
G_6802	NA	CS(=O)(=O)C1=NSC2=NC(=O)\C(=C/c3cccn3-c3ccccc3Cl)C(=N)N12
G_14532	NA	[O-][N+](=O)c1ccc2C(=O)N(\N=C\c3ccco3)C(Nc2c1)c1ccco1
G_15659	NA	COc1ccc(Nc2cc(C)c3c(cccc3=O)[nH]2)cc1
G_26241	NA	COc1ccccc1N1C(=O)C(Cl)C(=Nc2ccccc2O)C1=O
G_28143	NA	COc1ccc(cc1)-c1csc(Nc2ccccc2)n1
G_4653	NA	Oc1ccccc1\C=C1/C(=O)Oc2ccccc2C1=O
G_31629	NA	Cc1ccc(cc1)C(=O)Nc1ccc(cc1)N1CCCC1
G_21004	NA	OC(=O)c1ccc(Nc2nc(cs2)-c2cc3ccccc3oc2=O)cc1O
G_30043	NA	Oc1ccc(cc1O)-c1csc(Nc2ncccn2)n1
G_31612	NA	Cc1nc(N)sc1-c1csc(Nc2ncccn2)n1
G_23427	NA	COc1cc(NCCC(=O)c2cccs2)c(OC)cc1Cl
G_8915	NA	CC(=O)C1=C(CS(=O)(=O)C1)S(=O)(=O)c1ccc(C)cc1
G_16680	NA	Cc1nnc(Sc2cc(NCCO)c([N+]([O-])=O)c3nonc23)s1
G_19261	NA	Cc1c(C#N)c(N)[nH]c2c(C#N)c(=C)c(=Cc3ccc(o3)-c3ccccc3C(O)=O)c12
G_36356	NA	COc1ccc(cc1OC)-c1ccc2c(n1)sc1c2[nH]c(=O)[nH]c1=O
G_28376	NA	Clc1cc(CS(=O)(=O)c2ccccc2)nc(n1)-c1ccncc1
G_13045	NA	OCCCNC(=O)c1ccc2nc(-c3ccco3)c(nc2c1)-c1ccco1
G_12596	NA	Oc1ccc(cc1O)C1C2C(=O)CCCC2=Nc2ccc3ncccc3c12
G_43252	NA	Nc1nc(=O)c2C(C3=C(Nc2[nH]1)c1ccccc1C3=O)c1cccc2ccccc12
G_27561	NA	Cc1ccc(cc1C)-n1c(=O)c2cc3c(c(C(=O)c4ccc(cc4)C(O)=O)c2c1=O)c(=O)n(-c1ccc(C)c(C)c1)c3=O
G_19166	NA	OC(=O)COc1ccc(C=NNC(=O)c2ccc(cc2)-c2csc(Nc3ccc(Cl)cc3)n2)cc1
G_30121	NA	NS(=O)(=O)c1ccc(cc1)N=NC(C#N)C#N
G_30695	NA	Cc1nc(NC(=O)c2ccccc2)sc1-c1csc(Nc2ccc(cc2)C(O)=O)n1
G_43195	NA	[O-][N+](=O)c1ccc2nc(NC(=O)c3ccncc3)sc2c1
G_28236	NA	Nc1ccc(cc1)-c1nc2cc(ccc2o1)[N+]([O-])=O
G_6115	NA	COc1cc(\C=C2\SC(=O)NC2=O)ccc1Oc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O
G_6126	NA	[O-][N+](=O)c1ccc(cc1)-n1cccc1\C=C1\NC(=S)NC1=O
G_6546	NA	Nc1cc2nc[nH]c2cc1N
G_43307	NA	CC(=NNC(=O)Cc1c(C)[nH][nH]c1=O)c1ccco1
G_30016	NA	Cc1cc(\C=C2\NC(=O)N(CC(=O)Nc3ccc(C)cc3)C2=O)c(C)n1-c1ccc(cc1)C(O)=O
G_33565	NA	Oc1ccc(cc1)C1C(C#N)C(=N)N(C2=C1S(=O)(=O)CC2)c1ccc(F)cc1
G_6478	NA	COc1cc(\C=C2/SC(=O)NC2=O)ccc1Oc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O
G_29277	NA	COc1ccc(NC(=O)c2cc3cccc(OC)c3o\c2=N/c2ccc(cc2)C(O)=O)cc1OC
G_30458	NA	CC1=C(C#N)C(=O)NC(=O)\C1=C\c1ccc(o1)-c1ccc(cc1)S(N)(=O)=O
G_21610	NA	[O-][N+](=O)c1cc(ccc1[NH+]=N[c-]1c(=O)[nH]c(=S)[nH]c1=O)-c1ccccc1
G_33303	NA	[O-][N+](=O)c1ccc(C=CC=C2SC(S)=NC2=O)o1
G_6617	NA	CCC1=NN2C(S1)=NC(=O)\C(=C\c1ccc(OCc3cc(=O)n4nc(CC)sc4n3)c(OC)c1)C2=N
G_6692	NA	[O-][N+](=O)c1cc(Br)c(=O)[c-](C[NH+]=Nc2nc3ccccc3s2)c1
G_3325	NA	Oc1ccc(\C=c2/sc3nc4ccccc4n3c2=O)cc1[N+]([O-])=O
G_42999	NA	COc1cc(\C=C2/SC(=S)N(CC(=O)Nc3ccc(O)cc3)C2=O)cc(OC)c1OC
G_10007	NA	COc1ccc(cc1)N1CCC(CNC(=O)Nc2ccc(Cl)cc2)C1
G_6659	NA	[O-][N+](=O)c1cccc(c1)N=[NH+]C[c-]1cc(ccc1=O)[N+]([O-])=O
G_22163	NA	COc1ccc([CH+][N-]NC(=O)c2cc(O)c(O)c(O)c2)cc1Cn1cc(cn1)[N+]([O-])=O
G_25347	NA	OC(=O)c1cccc(c1)N=NCC1=C(Cl)c2cc(Cl)ccc2SC1
G_1074	NA	COc1c[c-](\C=C(/C#N)c2[nH+]c3ccccc3s2)cc([N+]([O-])=O)c1=O
G_43024	NA	CC(=O)N1C(=O)C(=C2SC(=S)N(NC(=O)c3ccc(O)cc3)C2=O)c2ccccc12
G_43025	NA	Brc1ccc2NC(=O)\C(=C3/SC(=S)N(NS(=O)(=O)c4ccccc4)C3=O)c2c1
G_13859	NA	COCc1cc(C)nc(N=NCc2ccc(o2)-c2ccc(Cl)cc2[N+]([O-])=O)c1C#N
G_36962	NA	Oc1cc2oc3c(c2cc1O)c(=O)oc1ccccc31
G_30664	NA	COc1ccc(cc1)-c1cnnc(N=NCc2ccc(O)cc2)n1
G_21156	NA	COc1ccccc1C(=O)N\[NH+]=C1/C(=O)[N-]c2ccc(cc12)[N+]([O-])=O
G_6823	NA	CC(C)S(=O)(=O)c1nsc2nc(=O)c(\C=C3/C(C)=Nc4ccc(C)cc34)c(N)n12
G_11148	NA	NC(=O)c1nn(CC(=O)Nc2ccc3OCOc3c2)cc1[N+]([O-])=O
G_24898	NA	OC(=O)c1cccc(NC2=C(Cl)C(=O)c3ccccc3C2=O)c1
G_18049	NA	CC(C)N1CCc2c(C1)sc(NC(=O)c1cc3cc(ccc3s1)[N+]([O-])=O)c2C(N)=O
G_22516	NA	O=C(NN=Cc1ccco1)c1cccc(c1)N1Cc2ccccc2C1
G_5057	NA	OCc1ccc(CO[C@@H]2C[C@@H](C=C(O2)C(=O)N2CCN(Cc3ccccc3)CC2)c2ccc(cc2)C(F)(F)F)cc1
G_22447	NA	Cc1ccc(o1)-c1nc2n(Cc3ccccc3)c(=O)[nH]c(=O)c2n1Cc1ccccc1
G_21110	NA	CCN(C(C)C)c1ccc(NC(=O)COC(=O)c2cc3ccccc3oc2=O)cc1
G_43746	NA	CC(N=Nc1cccc(c1)C(=O)NN=C(C)c1ccco1)c1ccco1
G_15964	NA	CN(C1CCS(=O)(=O)C1)C(=O)COC(=O)c1cc(nc2ccccc12)-c1ccc(C)o1
G_42089	NA	CS(=O)(=O)c1ccc(cc1[N+]([O-])=O)C(=O)NCCN1C(=O)S\C(=C/c2cccnc2)C1=O
G_25239	NA	CC(C)CC1NC(=O)N(CC(=O)N2c3ccccc3NC(=O)C2(C)C)C1=O
G_43741	NA	COc1ccccc1NC1=C(NC(C)=O)C(=O)c2ccccc2C1=O
G_15800	NA	c1ccc(cc1)-c1ccc(cc1)-c1n(-c2ccccn2)c2ccccc2[n+]1-c1ccccn1
G_42084	NA	COc1ccc(cc1OC)-c1csc(NC(=S)NC(=O)c2cccs2)n1
G_34118	NA	CCOC(=O)c1c(C)oc2c1c(CN1CCN(CCO)CC1)c(O)c1ccccc21
G_26083	NA	Cc1ccc(o1)-c1nc2n(Cc3ccccc3)c(=O)[nH]c(=O)c2n1C
G_7372	NA	CCN(C(C)C)c1ccc(NC(=O)COC(=O)\C=C\c2cccs2)cc1
G_7180	NA	Oc1ccc(cc1)N1CCN(CC1)C(=O)\C=C\c1cccs1
G_31493	NA	CSCc1nc2sc(C(=O)Nc3nc(C)cs3)c(C)c2c(=O)[nH]1
G_30337	NA	Oc1ccc(cc1)N1CCN(CC1)c1nc(nc2ccccc12)-c1cccs1
G_5640	NA	Cc1ccc(cc1C)-n1c(O)c(C=Nc2ccccc2-c2n[nH]c(=S)[nH]c2=O)c2ccccc2c1=O
G_10928	NA	COc1ccc(C=Nn2cc([nH]c2=S)-c2ccccc2)cc1O
G_43487	NA	CC1CCCN(CCC(=O)Nc2ccc(Cl)c(c2)S(=O)(=O)Nc2c(C)n(C)n(-c3ccccc3)c2=O)C1
G_43486	NA	COC(=O)Nc1ccc(cc1)S(=O)(=O)NCc1ccccn1
G_35461	NA	OC(=O)CCCCCN1C(=S)S\C(=C\c2cn(nc2-c2cccs2)-c2ccccc2)C1=O
G_30587	NA	Oc1ccc(C=Nn2cc([nH]c2=S)-c2ccccc2)cc1
G_43764	NA	CCc1nnc(NC(=O)c2cc(nc3ccccc23)-c2ccco2)s1
G_30383	NA	Oc1ccc(cc1)N1CCN(CC1)c1ncnc2sc(cc12)-c1ccccc1
G_13518	NA	CCN(CC)Cc1cc(O)c(CN(CC)CC)cc1O
G_5371	NA	COc1cc(CN=Nc2nc(C)nc3n(ncc23)-c2ccccc2)ccc1O
G_19622	NA	OC(=O)c1ccccc1NS(=O)(=O)c1ccc(NNC(=S)Nc2ccc(OC(F)F)cc2)c(c1)[N+]([O-])=O
G_992	NA	Cc1nc(COC(=O)c2cc(O)c3ccccc3c2O)cs1
G_15623	NA	OC(=O)Cc1c[nH]c2cccc(O)c12
G_35843	NA	CCN(C(C)C)c1ccc(NC(=O)c2ccc(Cl)nc2)cc1
G_8730	NA	Cc1cc(C(=O)COC(=O)c2cc(O)c3ccccc3c2O)c(C)n1CC1CCCO1
G_10115	NA	OCCC(=O)c1ccc(O)cc1
G_15635	NA	Cc1c(O)cc2OC(CC(=O)c2c1O)c1ccc(O)cc1
G_82	NA	Oc1ccc2[C@H]3c4cc(O)c(O)cc4C[C@@]3(O)COc2c1O
G_4491	NA	COc1cc(OC)c2c(O)c3CO[C@@H](C)[C@@H](O)c3c(-c3c4[C@H](O)[C@H](C)OCc4c(O)c4c(OC)cc(OC)cc34)c2c1
G_11834	NA	COc1ccc(cc1)-c1cc2nc3ccccc3n2c(N)c1C#N
G_43705	NA	O=C(NC1CC1)c1cc(nc2ccccc12)-c1ccco1
G_32182	NA	Nc1nc2N(Cc3cccs3)C(=O)Cc2c2c(C#N)c(nc(N)c12)N(CCO)CCO
G_15232	NA	COc1cc(O)c(C(O)=O)c(c1)-c1cc(O)c(O)cc1C
G_14547	NA	CNC(=O)COC(=O)c1cc(nc2ccccc12)-c1ccco1
G_34301	NA	[O-][N+](=O)c1ccc(o1)C(=O)Nc1nc(cs1)-c1ccccn1
G_25723	NA	OCC1OC(OC(CCc2ccccc2)CC(O)=O)C(O)C(O)C1O
G_22416	NA	COc1cc2c(ccc3cc(OC)c(OC)c(O)c23)cc1O
G_3317	NA	Oc1ccc2C(=O)\C(Oc2c1)=C\c1ccc(O)c(O)c1
G_12625	NA	Oc1ccc(cc1)-c1cc(=O)c2c(O)cc(O)c(-c3c(oc4cc(O)cc(O)c4c3=O)-c3ccc(O)cc3)c2o1
G_19768	NA	OC(=O)c1ccccc1C=NNC(=O)c1cc(nc2ccccc12)-c1ccco1
G_14602	NA	COc1ccc(NC(=O)c2cc(nc3ccccc23)-c2ccco2)cc1S(=O)(=O)N1CCOCC1
G_30192	NA	COc1ccc(cc1)-c1csc(NC(=O)CSc2nc(C)nc3sc(C(O)=O)c(C)c23)n1
G_43492	NA	Oc1ccc(CN=Nc2cccc(c2)C(=O)NN=Cc2ccc(O)cc2)cc1
G_15227	NA	CCN(CC)S(=O)(=O)c1cc(NC(=O)Cn2ncc(Cl)c(Cl)c2=O)ccc1C
G_19419	NA	CCOC(=O)C1CCN(CC1)c1nc(N)c2c(N)nc(SCC(O)=O)cc2c1C#N
G_14627	NA	O=C(Nc1cccc(c1)S(=O)(=O)NC1=NCCC1)c1cc(nc2ccccc12)-c1ccco1
G_10332	NA	[O-][N+](=O)c1ncccc1OCC(=O)c1ccc(Cl)s1
G_25352	NA	OC(=O)c1nn(CC(=O)Nc2ccc3C(=O)c4ccccc4C(=O)c3c2)c(=O)c2ccccc12
G_43501	NA	O=C(Nc1cccc(c1)S(=O)(=O)NC1=NCCCCC1)c1cc(nc2ccccc12)-c1ccco1
G_43776	NA	[O-][N+](=O)C([N+]([O-])=O)=c1ccc2=NC34CCCCC3CC3=C(CCCC3)N4c2c1
G_22418	NA	CC(C)(C)C1=CC=C(C(=O)C1=O)C(C)(C)C
G_29024	NA	Cc1ccc(cc1)C(=O)NNc1c2ccccc2nc2ccccc12
G_32514	NA	CC(C=C1SC(=S)N(NS(=O)(=O)c2ccccc2)C1=O)=Cc1ccccc1
G_43538	NA	COc1cc(CN=Nc2nc(c(NC(C)=O)s2)-c2cccs2)ccc1O
G_43539	NA	CCOc1cc(CN=Nc2nc(c(NC(C)=O)s2)-c2cccs2)ccc1O
G_43540	NA	COc1cc(CN=Nc2nc(c(NC(C)=O)s2)-c2ccc(C)cc2)ccc1O
G_7210	NA	COc1cc(\C=C(\NC(C)=O)C(O)=O)cc(Cl)c1OCc1ccc(Br)cc1
G_6331	NA	CCOc1ccc(cc1)N1C(=O)S\C(=C/c2ccc(O)c(OC)c2)C1=O
G_43541	NA	CC(=O)Nc1sc(N=NCc2ccc(O)cc2)nc1-c1ccc(C)cc1
G_43778	NA	CC(=O)N(C1CCCCC1)C1=C(Cl)C(=O)c2ccccc2C1=O
G_30195	NA	OC(=O)c1ccc(cc1)N=NCc1ccc(o1)-c1ccc(Cl)cc1Cl
G_15331	NA	COc1ccc(cc1)C1=CC(=O)C=CC1=O
G_18091	NA	Cc1ccc(cc1)-c1nn(cc1\C=C1/SC(=S)N(CC(O)=O)C1=O)-c1ccccc1
G_6999	NA	CC(=C)C(=O)Nc1cccc(c1)[C+]1CC2(CC(N(C2)C(=O)c2cc(cc(c2C)[N+]([O-])=O)[N+]([O-])=O)C(N)=O)O[N-]1
G_7000	NA	C\C=C(/C)C(=O)N1CC2(C[C@H]1C(N)=O)CC(=NO2)c1cccc(NC(=O)C(C)=C)c1
G_13024	NA	COc1ccc(OC)c2C(=O)C(Cl)=C(Cl)C(=O)c12
G_33580	NA	Nc1c(\C=C2\C=CC(=O)C(O)=C2)c(=O)nc2scc(-c3ccccc3)n12
G_7152	NA	Oc1ccc(cc1)C(=O)\C=C\c1cccnc1
G_33575	NA	COC1=CC(=Cc2c(N)n3c(csc3nc2=O)-c2ccccc2)C=C(OC)C1=O
G_10132	NA	COc1ccc(cc1)C(=O)C[n+]1ccc(cc1)-c1nnc2CCCCCn12
G_7009	NA	C\C=C\C=C\C(=O)N1CC2(C[C@H]1C(N)=O)CC(=NO2)c1cccc(NC(=O)C(C)=C)c1
G_33106	NA	[O-]N1c2cc(ccc2[N+](=O)C11CCCCC1)[N+]([O-])=O
G_12950	NA	CC1(C)N([O-])c2cc(ccc2[N+]1=O)[N+]([O-])=O
G_10876	NA	[O-][N+](=O)c1ccc2[N-]C(=O)C(=[NH+]NC(=S)Nc3cccnc3)c2c1
G_27718	NA	O=C(COC(=O)c1ccc(NS(=O)(=O)c2cccs2)cc1)NCc1ccco1
G_18432	NA	Cc1ccc(cc1)C1(C)NC(=O)N(CC(=O)Nc2ccc3[nH]c(=O)[nH]c3c2)C1=O
G_43512	NA	COC(=O)NN=Cc1cc(ccc1O)N=Nc1ccccc1Cl
G_43516	NA	CC(=O)Nc1sc(N=NCc2ccc(O)cc2)nc1-c1cccs1
G_23305	NA	CC(C)(C)c1cc(cc(c1O)C(C)(C)C)-c1cs\c(=[NH+]/c2ccccc2)n1Cc1ccc(cc1)C(O)=O
G_29450	NA	COc1cc(C=NNC(=O)c2ccc(CN3C(=O)c4cccc5cccc3c45)cc2)cc(OC)c1O
G_8709	NA	Nc1cc(C(O)=O)c(N)c2C(=O)c3ccccc3C(=O)c12
G_14548	NA	CN(C1CCS(=O)(=O)C1)C(=O)COC(=O)c1cc(nc2ccccc12)-c1ccco1
G_6735	NA	Oc1n(NC=C2C=CC(=O)C(=O)C2=O)c(O)c2ccccc12
G_16418	NA	O=C(C1CCCCC1=O)c1ccccc1
G_7419	NA	COc1cc(\C=C\C(=O)OCC(=O)Nc2cc(C)c(C)cc2[N+]([O-])=O)ccc1O
G_43499	NA	COc1ccc(O)c(c1)C(=O)c1cc(SCC(O)=O)c2nc3sc4CCCCc4c3c(=O)n2c1
G_7513	NA	COc1ccc(cc1)C(=O)Nc1cccc(\C=C(/CCC(O)=O)c2nc3ccccc3s2)c1
G_5449	NA	Oc1ccc(CN=Nc2ccnc3cc(Cl)ccc23)c(O)c1
G_6626	NA	COc1cccc(CN=Nc2nc(nc3ccccc23)-c2cccnc2)c1O
G_11244	NA	CN(C)CCNc1c(Cc2ccccc2)c(C)c(C#N)c2nc3ccccc3n12
G_6474	NA	Oc1ccc(cc1)N1C(=S)S\C(=C/C=C/c2ccco2)C1=O
G_9551	NA	CC(=O)c1sc2nc(ccc2c1N)-c1ccco1
G_6237	NA	Cc1ccc(\C=C2\C(C)=C(C#N)C(=O)N(C3CCS(=O)(=O)C3)C2=O)o1
G_18144	NA	CN(C)S(=O)(=O)c1cccc(c1)-c1nn(cc1\C=C1/SC(=S)N(CC(O)=O)C1=O)-c1ccccc1
G_29016	NA	C\C(\C=C1/SC(=S)N(NS(=O)(=O)c2ccc(C)cc2)C1=O)=C/c1ccccc1
G_29810	NA	OC(=O)CCCN1C(=S)S\C(=C/C=C/c2ccco2)C1=O
G_6333	NA	Oc1ccc(cc1)N1C(=S)S\C(=C/c2ccccn2)C1=O
G_36505	NA	COc1ccc2c(c1)oc1nc(-c3ccccc3)n(-c3ccc(C)cc3)c(=O)c1c2=O
G_8708	NA	Nc1ccc(N)c2c(O)c3ccccc3c(O)c12
G_20759	NA	CCC1(CCc2c(cc(OC)c3ccccc23)C1=O)C(=O)OC
G_16961	NA	CCOC(=O)C=C(C)Sc1cc(O)c2ccccc2c1O
G_20401	NA	ClC1=C(Nc2ccc3cn[nH]c3c2)C(=O)c2ccccc2C1=O
G_15199	NA	N1C(Nc2cccc3cccc1c23)c1cccnc1
G_8944	NA	CC(=O)c1cc(O)c2ccccc2c1O
G_12798	NA	COc1ccc2n(C)c3c4C(=O)C=CC(=O)c4ccc3c2c1
G_36279	NA	COc1ccc(NC=C2c3oc4cc(Cl)c(O)c(Cl)c4c3CCC2=O)cc1
G_17422	NA	COc1cc(SSc2cc(OC)cc(c2N)[N+]([O-])=O)c(N)c(c1)[N+]([O-])=O
G_19148	NA	COc1cc(ccc1Nc1ccccc1C(O)=O)-c1ccc(Nc2ccccc2C(O)=O)c(OC)c1
G_12571	NA	Cc1cccc2n(C)c3c4C(=O)C=CC(=O)c4ccc3c12
G_32124	NA	CC1Oc2cc3c(c(O)cc(O)c3c(O)c2C(=O)C1C)-c1c(O)cc(O)c2c(O)c3C(=O)C(C)C(C)Oc3cc12
G_12990	NA	Oc1cc2cccc(=O)c(O)c2c(O)c1O
G_43413	NA	O=C(NN1C(=S)S\C(=C/C=C/c2ccco2)C1=O)c1ccncc1
G_21346	NA	[O-][N+](=O)c1ccc2nccc(Nc3ccc(C(=O)Nc4ccc(Nc5ccncc5)cc4)c(c3)[N+]([O-])=O)c2c1
G_37424	NA	COc1ccc2[nH]c3c(C)c4ccncc4c(C)c3c2c1
G_34667	NA	Oc1cc2c(O)oc3cc(=O)c(=O)oc3c2c(O)c1O
G_13672	NA	Nc1ccc2C(=O)c3c(Cl)c(N)ccc3C(=O)c2c1Cl
G_18549	NA	Cc1cc2nc(C=Cc3nc4cc(C)c(C)cc4[nH]3)[nH]c2cc1C
G_4652	NA	[O-][N+](=O)c1ccc(\[NH+]=N\c2ccc(=O)[c-](c2)C(=O)Nc2cccc(Cl)c2)c(Cl)c1
G_20052	NA	Nc1nc2n(cnc2c(=S)[nH]1)C1OC(CO)C(O)C1O
G_43387	NA	[O-][N+](=O)c1cc(NC(=O)c2ccc3C(=O)OC(=O)c3c2)ccc1F
G_43525	NA	Oc1ccccc1C(=O)NN1C(=S)S\C(=C/C=C/c2ccco2)C1=O
G_12301	NA	Oc1cc(N2CCN(CC2)S(=O)(=O)c2ccccc2)c(O)n1-c1ccccc1
G_43392	NA	CCC(=O)NC1=C(Cl)C(=O)C(NC(=O)CC)=C(Cl)C1=O
G_43389	NA	Nc1nc(N)c2cc(Sc3ccc4ccccc4c3)ccc2n1
G_32966	NA	CC(=O)c1cc(C#N)c(SCc2ccccn2)nc1C
G_41857	NA	CCOC(=O)NNc1ccc2nonc2c1[N+]([O-])=O
G_9553	NA	CC(C)CCC(CCN1CCCC1)c1ccc2OCOc2c1
G_13862	NA	C(=C/c1ccc2ccccc2n1)\c1ccco1
G_7428	NA	NC(=O)c1ccsc1NC(=O)COC(=O)\C=C\c1ccc(cc1)[N+]([O-])=O
G_28165	NA	[O-][N+](=O)c1ccc(cc1)-c1c[nH]c(=S)[nH]1
G_18700	NA	OC(=O)c1ccccc1N=NCc1c(Sc2nnnn2-c2ccccc2)nc2ccccn2c1=O
G_43488	NA	OC(=O)CSc1cc(cn2c1nc1scc(-c3ccccc3)c1c2=O)C(=O)c1cc(F)ccc1O
