Name	IUPAC	SMILES
glycan_289	Glc(b1-3)Glc(b1-3)Glc(b1-3)Glc(b1-3)Glc(b1-3)Glc(b1-3)Glc(b1-3)Glc(b1-3)Glc(b1-3)Glc(b1-3)Glc	C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@H]2[C@@H]([C@H](O[C@H]([C@@H]2O)O[C@H]3[C@@H]([C@H](O[C@H]([C@@H]3O)O[C@H]4[C@@H]([C@H](O[C@H]([C@@H]4O)O[C@H]5[C@@H]([C@H](O[C@H]([C@@H]5O)O[C@H]6[C@@H]([C@H](O[C@H]([C@@H]6O)O[C@H]7[C@@H]([C@H](O[C@H]([C@@H]7O)O[C@H]8[C@@H]([C@H](O[C@H]([C@@H]8O)O[C@H]9[C@@H]([C@H](O[C@H]([C@@H]9O)O[C@H]1[C@@H]([C@H](O[C@H]([C@@H]1O)O[C@H]1[C@@H]([C@H](OC([C@@H]1O)O)CO)O)CO)O)CO)O)CO)O)CO)O)CO)O)CO)O)CO)O)CO)O)CO)O)O)O)O)O
glycan_290	Glc(b1-3)Glc(b1-3)Glc(b1-3)Glc(b1-3)Glc(b1-3)Glc(b1-3)Glc(b1-3)Glc(b1-3)Glc(b1-3)Glc(b1-3)Glc(b1-3)Glc	C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@H]2[C@@H]([C@H](O[C@H]([C@@H]2O)O[C@H]3[C@@H]([C@H](O[C@H]([C@@H]3O)O[C@H]4[C@@H]([C@H](O[C@H]([C@@H]4O)O[C@H]5[C@@H]([C@H](O[C@H]([C@@H]5O)O[C@H]6[C@@H]([C@H](O[C@H]([C@@H]6O)O[C@H]7[C@@H]([C@H](O[C@H]([C@@H]7O)O[C@H]8[C@@H]([C@H](O[C@H]([C@@H]8O)O[C@H]9[C@@H]([C@H](O[C@H]([C@@H]9O)O[C@H]1[C@@H]([C@H](O[C@H]([C@@H]1O)O[C@H]1[C@@H]([C@H](O[C@H]([C@@H]1O)O[C@H]1[C@@H]([C@H](OC([C@@H]1O)O)CO)O)CO)O)CO)O)CO)O)CO)O)CO)O)CO)O)CO)O)CO)O)CO)O)CO)O)O)O)O)O
glycan_291	Glc(b1-3)Glc(b1-3)Glc(b1-3)Glc(b1-3)Glc(b1-3)Glc(b1-3)Glc(b1-3)Glc(b1-3)Glc(b1-3)Glc(b1-3)Glc(b1-3)Glc(b1-3)Glc	C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@H]2[C@@H]([C@H](O[C@H]([C@@H]2O)O[C@H]3[C@@H]([C@H](O[C@H]([C@@H]3O)O[C@H]4[C@@H]([C@H](O[C@H]([C@@H]4O)O[C@H]5[C@@H]([C@H](O[C@H]([C@@H]5O)O[C@H]6[C@@H]([C@H](O[C@H]([C@@H]6O)O[C@H]7[C@@H]([C@H](O[C@H]([C@@H]7O)O[C@H]8[C@@H]([C@H](O[C@H]([C@@H]8O)O[C@H]9[C@@H]([C@H](O[C@H]([C@@H]9O)O[C@H]1[C@@H]([C@H](O[C@H]([C@@H]1O)O[C@H]1[C@@H]([C@H](O[C@H]([C@@H]1O)O[C@H]1[C@@H]([C@H](O[C@H]([C@@H]1O)O[C@H]1[C@@H]([C@H](OC([C@@H]1O)O)CO)O)CO)O)CO)O)CO)O)CO)O)CO)O)CO)O)CO)O)CO)O)CO)O)CO)O)CO)O)O)O)O)O
glycan_292	Glc(b1-3)Glc(b1-3)Glc(b1-3)Glc(b1-3)Glc(b1-3)Glc(b1-3)Glc(b1-3)[Glc(b1-6)]Glc(b1-3)Glc	C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)O[C@H]3[C@@H]([C@H](OC([C@@H]3O)O)CO)O)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O)O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O)O[C@H]9[C@@H]([C@H]([C@@H]([C@H](O9)CO)O)O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)O)O)O)O)O)O)O)O)O)O)O
glycan_293	Glc(b1-3)Glc(b1-3)Glc(b1-3)Glc(b1-3)Glc(b1-3)Glc(b1-3)[Glc(b1-6)]Glc(b1-3)Glc(b1-3)Glc	C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)O[C@H]3[C@@H]([C@H](O[C@H]([C@@H]3O)O[C@H]4[C@@H]([C@H](OC([C@@H]4O)O)CO)O)CO)O)O)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O)O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O)O[C@H]9[C@@H]([C@H]([C@@H]([C@H](O9)CO)O)O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)O)O)O)O)O)O)O)O)O)O
glycan_294	Glc(b1-3)Glc(b1-3)Glc(b1-3)Glc(b1-3)[Glc(b1-6)]Glc(b1-3)Glc(b1-3)Glc(b1-3)Glc(b1-3)Glc	C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)O[C@H]3[C@@H]([C@H](O[C@H]([C@@H]3O)O[C@H]4[C@@H]([C@H](O[C@H]([C@@H]4O)O[C@H]5[C@@H]([C@H](O[C@H]([C@@H]5O)O[C@H]6[C@@H]([C@H](OC([C@@H]6O)O)CO)O)CO)O)CO)O)CO)O)O)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O)O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O)O[C@H]9[C@@H]([C@H]([C@@H]([C@H](O9)CO)O)O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)O)O)O)O)O)O)O)O
glycan_295	Glc(b1-3)Glc(b1-3)Glc(b1-3)[Glc(b1-6)]Glc(b1-3)Glc(b1-3)Glc(b1-3)Glc(b1-3)[Glc(b1-6)]Glc(b1-3)Glc	C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)O[C@H]3[C@@H]([C@H](O[C@H]([C@@H]3O)O[C@H]4[C@@H]([C@H](O[C@H]([C@@H]4O)O[C@H]5[C@@H]([C@H](O[C@H]([C@@H]5O)O[C@H]6[C@@H]([C@H](O[C@H]([C@@H]6O)O[C@H]7[C@@H]([C@H](OC([C@@H]7O)O)CO)O)CO[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O)O)O)O)CO)O)CO)O)CO)O)O)O[C@H]9[C@@H]([C@H]([C@@H]([C@H](O9)CO)O)O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)O)O)O)O)O)O)O
glycan_296	Glc(b1-3)Glc(b1-3)[Glc(b1-6)]Glc(b1-3)Glc(b1-3)Glc(b1-3)Glc(b1-3)Glc(b1-3)Glc(b1-3)Glc	C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)O[C@H]3[C@@H]([C@H](O[C@H]([C@@H]3O)O[C@H]4[C@@H]([C@H](O[C@H]([C@@H]4O)O[C@H]5[C@@H]([C@H](O[C@H]([C@@H]5O)O[C@H]6[C@@H]([C@H](O[C@H]([C@@H]6O)O[C@H]7[C@@H]([C@H](O[C@H]([C@@H]7O)O[C@H]8[C@@H]([C@H](OC([C@@H]8O)O)CO)O)CO)O)CO)O)CO)O)CO)O)CO)O)O)O[C@H]9[C@@H]([C@H]([C@@H]([C@H](O9)CO)O)O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)O)O)O)O)O)O
glycan_297	Glc(b1-3)Glc(b1-4)Glc	C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@H]2[C@@H]([C@H](O[C@H]([C@@H]2O)O[C@@H]3[C@H](OC([C@@H]([C@H]3O)O)O)CO)CO)O)O)O)O)O
glycan_298	Glc(b1-3)Glc(b1-4)Glc(b1-4)Glc	C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@H]2[C@@H]([C@H](O[C@H]([C@@H]2O)O[C@@H]3[C@H](O[C@H]([C@@H]([C@H]3O)O)O[C@@H]4[C@H](OC([C@@H]([C@H]4O)O)O)CO)CO)CO)O)O)O)O)O
glycan_299	Glc(b1-3)Glc(b1-4)Glc(b1-6)Glc(b1-4)Glc	C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@H]2[C@@H]([C@H](O[C@H]([C@@H]2O)O[C@@H]3[C@H](O[C@H]([C@@H]([C@H]3O)O)OC[C@@H]4[C@H]([C@@H]([C@H]([C@@H](O4)O[C@@H]5[C@H](OC([C@@H]([C@H]5O)O)O)CO)O)O)O)CO)CO)O)O)O)O)O
glycan_300	Glc(b1-3)[Glc(b1-6)]Glc(a1-3)Glc(b1-3)[Glc(b1-6)]Glc	C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@H](O2)O[C@H]3[C@@H]([C@H](O[C@H]([C@@H]3O)O[C@H]4[C@@H]([C@H](OC([C@@H]4O)O)CO[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)O)CO)O)O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)O)O)O)O)O
glycan_301	Glc(b1-3)[Glc(b1-6)]Glc(b1-3)Glc(b1-3)Glc(b1-3)Glc(b1-3)Glc(b1-3)Glc(b1-3)Glc	C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)O[C@H]3[C@@H]([C@H](O[C@H]([C@@H]3O)O[C@H]4[C@@H]([C@H](O[C@H]([C@@H]4O)O[C@H]5[C@@H]([C@H](O[C@H]([C@@H]5O)O[C@H]6[C@@H]([C@H](O[C@H]([C@@H]6O)O[C@H]7[C@@H]([C@H](O[C@H]([C@@H]7O)O[C@H]8[C@@H]([C@H](OC([C@@H]8O)O)CO)O)CO)O)CO)O)CO)O)CO)O)CO)O)O)O[C@H]9[C@@H]([C@H]([C@@H]([C@H](O9)CO)O)O)O)O)O)O)O)O
glycan_302	Glc(b1-4)Glc(b1-3)Glc	C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](O[C@H]([C@@H]([C@H]2O)O)O[C@H]3[C@@H]([C@H](OC([C@@H]3O)O)CO)O)CO)O)O)O)O
glycan_303	Glc(b1-4)Glc(b1-3)Glc(b1-4)Glc	C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](O[C@H]([C@@H]([C@H]2O)O)O[C@H]3[C@@H]([C@H](O[C@H]([C@@H]3O)O[C@@H]4[C@H](OC([C@@H]([C@H]4O)O)O)CO)CO)O)CO)O)O)O)O
glycan_304	Glc(b1-4)Glc(b1-4)Glc(b1-3)Glc	C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](O[C@H]([C@@H]([C@H]2O)O)O[C@@H]3[C@H](O[C@H]([C@@H]([C@H]3O)O)O[C@H]4[C@@H]([C@H](OC([C@@H]4O)O)CO)O)CO)CO)O)O)O)O
glycan_305	Glc(b1-4)Glc(b1-4)Glc(b1-3)Glc(b1-4)Glc(b1-4)Glc(b1-3)Glc	C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](O[C@H]([C@@H]([C@H]2O)O)O[C@@H]3[C@H](O[C@H]([C@@H]([C@H]3O)O)O[C@H]4[C@@H]([C@H](O[C@H]([C@@H]4O)O[C@@H]5[C@H](O[C@H]([C@@H]([C@H]5O)O)O[C@@H]6[C@H](O[C@H]([C@@H]([C@H]6O)O)O[C@H]7[C@@H]([C@H](OC([C@@H]7O)O)CO)O)CO)CO)CO)O)CO)CO)O)O)O)O
glycan_306	Glc(b1-4)Glc(b1-4)Glc(b1-4)Glc(b1-3)Glc	C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](O[C@H]([C@@H]([C@H]2O)O)O[C@@H]3[C@H](O[C@H]([C@@H]([C@H]3O)O)O[C@@H]4[C@H](O[C@H]([C@@H]([C@H]4O)O)O[C@H]5[C@@H]([C@H](OC([C@@H]5O)O)CO)O)CO)CO)CO)O)O)O)O
glycan_307	Glc(b1-4)Glc(b1-4)Glc(b1-4)Glc(b1-4)Glc(b1-4)Glc	C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](O[C@H]([C@@H]([C@H]2O)O)O[C@@H]3[C@H](O[C@H]([C@@H]([C@H]3O)O)O[C@@H]4[C@H](O[C@H]([C@@H]([C@H]4O)O)O[C@@H]5[C@H](O[C@H]([C@@H]([C@H]5O)O)O[C@@H]6[C@H](OC([C@@H]([C@H]6O)O)O)CO)CO)CO)CO)CO)O)O)O)O
glycan_308	Glc(b1-4)Glc(b1-4)Glc(b1-4)Glc(b1-4)Glc(b1-4)Glc(b1-4)Glc	C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](O[C@H]([C@@H]([C@H]2O)O)O[C@@H]3[C@H](O[C@H]([C@@H]([C@H]3O)O)O[C@@H]4[C@H](O[C@H]([C@@H]([C@H]4O)O)O[C@@H]5[C@H](O[C@H]([C@@H]([C@H]5O)O)O[C@@H]6[C@H](O[C@H]([C@@H]([C@H]6O)O)O[C@@H]7[C@H](OC([C@@H]([C@H]7O)O)O)CO)CO)CO)CO)CO)CO)O)O)O)O
glycan_309	Glc(b1-4)Glc(b1-4)Glc(b1-4)Glc(b1-4)Glc(b1-4)Glc(b1-4)Glc(b1-4)Glc	C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](O[C@H]([C@@H]([C@H]2O)O)O[C@@H]3[C@H](O[C@H]([C@@H]([C@H]3O)O)O[C@@H]4[C@H](O[C@H]([C@@H]([C@H]4O)O)O[C@@H]5[C@H](O[C@H]([C@@H]([C@H]5O)O)O[C@@H]6[C@H](O[C@H]([C@@H]([C@H]6O)O)O[C@@H]7[C@H](O[C@H]([C@@H]([C@H]7O)O)O[C@@H]8[C@H](OC([C@@H]([C@H]8O)O)O)CO)CO)CO)CO)CO)CO)CO)O)O)O)O
glycan_310	Glc(b1-4)Glc(b1-4)Glc(b1-4)Glc(b1-4)Glc(b1-4)Glc(b1-4)Glc(b1-4)Glc(b1-4)Glc	C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](O[C@H]([C@@H]([C@H]2O)O)O[C@@H]3[C@H](O[C@H]([C@@H]([C@H]3O)O)O[C@@H]4[C@H](O[C@H]([C@@H]([C@H]4O)O)O[C@@H]5[C@H](O[C@H]([C@@H]([C@H]5O)O)O[C@@H]6[C@H](O[C@H]([C@@H]([C@H]6O)O)O[C@@H]7[C@H](O[C@H]([C@@H]([C@H]7O)O)O[C@@H]8[C@H](O[C@H]([C@@H]([C@H]8O)O)O[C@@H]9[C@H](OC([C@@H]([C@H]9O)O)O)CO)CO)CO)CO)CO)CO)CO)CO)O)O)O)O
glycan_311	Glc(b1-4)Glc(b1-4)Glc(b1-4)Glc(b1-4)Glc(b1-4)Glc(b1-4)Glc(b1-4)Glc(b1-4)Glc(b1-4)Glc	C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](O[C@H]([C@@H]([C@H]2O)O)O[C@@H]3[C@H](O[C@H]([C@@H]([C@H]3O)O)O[C@@H]4[C@H](O[C@H]([C@@H]([C@H]4O)O)O[C@@H]5[C@H](O[C@H]([C@@H]([C@H]5O)O)O[C@@H]6[C@H](O[C@H]([C@@H]([C@H]6O)O)O[C@@H]7[C@H](O[C@H]([C@@H]([C@H]7O)O)O[C@@H]8[C@H](O[C@H]([C@@H]([C@H]8O)O)O[C@@H]9[C@H](O[C@H]([C@@H]([C@H]9O)O)O[C@@H]1[C@H](OC([C@@H]([C@H]1O)O)O)CO)CO)CO)CO)CO)CO)CO)CO)CO)O)O)O)O
glycan_312	Glc(b1-4)Glc(b1-4)Glc(b1-4)Glc(b1-4)Glc(b1-4)Glc(b1-4)Glc(b1-4)Glc(b1-4)Glc(b1-4)Glc(b1-4)Glc	C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](O[C@H]([C@@H]([C@H]2O)O)O[C@@H]3[C@H](O[C@H]([C@@H]([C@H]3O)O)O[C@@H]4[C@H](O[C@H]([C@@H]([C@H]4O)O)O[C@@H]5[C@H](O[C@H]([C@@H]([C@H]5O)O)O[C@@H]6[C@H](O[C@H]([C@@H]([C@H]6O)O)O[C@@H]7[C@H](O[C@H]([C@@H]([C@H]7O)O)O[C@@H]8[C@H](O[C@H]([C@@H]([C@H]8O)O)O[C@@H]9[C@H](O[C@H]([C@@H]([C@H]9O)O)O[C@@H]1[C@H](O[C@H]([C@@H]([C@H]1O)O)O[C@@H]1[C@H](OC([C@@H]([C@H]1O)O)O)CO)CO)CO)CO)CO)CO)CO)CO)CO)CO)O)O)O)O
glycan_313	Glc(b1-4)Glc(b1-4)Glc(b1-4)Glc(b1-4)Glc(b1-4)Glc(b1-4)Glc(b1-4)Glc(b1-4)Glc(b1-4)Glc(b1-4)Glc(b1-4)Glc	C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](O[C@H]([C@@H]([C@H]2O)O)O[C@@H]3[C@H](O[C@H]([C@@H]([C@H]3O)O)O[C@@H]4[C@H](O[C@H]([C@@H]([C@H]4O)O)O[C@@H]5[C@H](O[C@H]([C@@H]([C@H]5O)O)O[C@@H]6[C@H](O[C@H]([C@@H]([C@H]6O)O)O[C@@H]7[C@H](O[C@H]([C@@H]([C@H]7O)O)O[C@@H]8[C@H](O[C@H]([C@@H]([C@H]8O)O)O[C@@H]9[C@H](O[C@H]([C@@H]([C@H]9O)O)O[C@@H]1[C@H](O[C@H]([C@@H]([C@H]1O)O)O[C@@H]1[C@H](O[C@H]([C@@H]([C@H]1O)O)O[C@@H]1[C@H](OC([C@@H]([C@H]1O)O)O)CO)CO)CO)CO)CO)CO)CO)CO)CO)CO)CO)O)O)O)O
glycan_314	Glc(b1-4)Glc(b1-4)Glc(b1-4)Glc(b1-4)Glc(b1-4)Glc(b1-4)Glc(b1-4)Glc(b1-4)Glc(b1-4)Glc(b1-4)Glc(b1-4)Glc(b1-4)Glc	C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](O[C@H]([C@@H]([C@H]2O)O)O[C@@H]3[C@H](O[C@H]([C@@H]([C@H]3O)O)O[C@@H]4[C@H](O[C@H]([C@@H]([C@H]4O)O)O[C@@H]5[C@H](O[C@H]([C@@H]([C@H]5O)O)O[C@@H]6[C@H](O[C@H]([C@@H]([C@H]6O)O)O[C@@H]7[C@H](O[C@H]([C@@H]([C@H]7O)O)O[C@@H]8[C@H](O[C@H]([C@@H]([C@H]8O)O)O[C@@H]9[C@H](O[C@H]([C@@H]([C@H]9O)O)O[C@@H]1[C@H](O[C@H]([C@@H]([C@H]1O)O)O[C@@H]1[C@H](O[C@H]([C@@H]([C@H]1O)O)O[C@@H]1[C@H](O[C@H]([C@@H]([C@H]1O)O)O[C@@H]1[C@H](OC([C@@H]([C@H]1O)O)O)CO)CO)CO)CO)CO)CO)CO)CO)CO)CO)CO)CO)O)O)O)O
glycan_315	Glc(b1-6)Glc(b1-6)Glc	C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC[C@@H]3[C@H]([C@@H]([C@H](C(O3)O)O)O)O)O)O)O)O)O)O)O
glycan_316	Glc(b1-6)Glc(b1-6)Glc(b1-6)Glc	C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC[C@@H]3[C@H]([C@@H]([C@H]([C@@H](O3)OC[C@@H]4[C@H]([C@@H]([C@H](C(O4)O)O)O)O)O)O)O)O)O)O)O)O)O)O
glycan_317	Glc(b1-6)Glc(b1-6)Glc(b1-6)Glc(b1-6)Glc	C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC[C@@H]3[C@H]([C@@H]([C@H]([C@@H](O3)OC[C@@H]4[C@H]([C@@H]([C@H]([C@@H](O4)OC[C@@H]5[C@H]([C@@H]([C@H](C(O5)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O
glycan_318	Glc(b1-6)Glc(b1-6)Glc(b1-6)Glc(b1-6)Glc(b1-6)Glc	C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC[C@@H]3[C@H]([C@@H]([C@H]([C@@H](O3)OC[C@@H]4[C@H]([C@@H]([C@H]([C@@H](O4)OC[C@@H]5[C@H]([C@@H]([C@H]([C@@H](O5)OC[C@@H]6[C@H]([C@@H]([C@H](C(O6)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O
glycan_319	Glc(b1-6)Glc(b1-6)Glc(b1-6)Glc(b1-6)Glc(b1-6)Glc(b1-6)Glc	C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC[C@@H]3[C@H]([C@@H]([C@H]([C@@H](O3)OC[C@@H]4[C@H]([C@@H]([C@H]([C@@H](O4)OC[C@@H]5[C@H]([C@@H]([C@H]([C@@H](O5)OC[C@@H]6[C@H]([C@@H]([C@H]([C@@H](O6)OC[C@@H]7[C@H]([C@@H]([C@H](C(O7)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O
glycan_320	Glc(b1-6)Glc(b1-6)Glc(b1-6)Glc(b1-6)Glc(b1-6)Glc(b1-6)Glc(b1-6)Glc	C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC[C@@H]3[C@H]([C@@H]([C@H]([C@@H](O3)OC[C@@H]4[C@H]([C@@H]([C@H]([C@@H](O4)OC[C@@H]5[C@H]([C@@H]([C@H]([C@@H](O5)OC[C@@H]6[C@H]([C@@H]([C@H]([C@@H](O6)OC[C@@H]7[C@H]([C@@H]([C@H]([C@@H](O7)OC[C@@H]8[C@H]([C@@H]([C@H](C(O8)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O
glycan_321	Glc(b1-6)Glc(b1-6)Glc(b1-6)Glc(b1-6)Glc(b1-6)Glc(b1-6)Glc(b1-6)Glc(b1-6)Glc	C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC[C@@H]3[C@H]([C@@H]([C@H]([C@@H](O3)OC[C@@H]4[C@H]([C@@H]([C@H]([C@@H](O4)OC[C@@H]5[C@H]([C@@H]([C@H]([C@@H](O5)OC[C@@H]6[C@H]([C@@H]([C@H]([C@@H](O6)OC[C@@H]7[C@H]([C@@H]([C@H]([C@@H](O7)OC[C@@H]8[C@H]([C@@H]([C@H]([C@@H](O8)OC[C@@H]9[C@H]([C@@H]([C@H](C(O9)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O
glycan_322	Glc(b1-6)Glc(b1-6)Glc(b1-6)Glc(b1-6)Glc(b1-6)Glc(b1-6)Glc(b1-6)Glc(b1-6)Glc(b1-6)Glc	C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC[C@@H]3[C@H]([C@@H]([C@H]([C@@H](O3)OC[C@@H]4[C@H]([C@@H]([C@H]([C@@H](O4)OC[C@@H]5[C@H]([C@@H]([C@H]([C@@H](O5)OC[C@@H]6[C@H]([C@@H]([C@H]([C@@H](O6)OC[C@@H]7[C@H]([C@@H]([C@H]([C@@H](O7)OC[C@@H]8[C@H]([C@@H]([C@H]([C@@H](O8)OC[C@@H]9[C@H]([C@@H]([C@H]([C@@H](O9)OC[C@@H]1[C@H]([C@@H]([C@H](C(O1)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O
glycan_323	Glc(b1-6)Glc(b1-6)Glc(b1-6)Glc(b1-6)Glc(b1-6)Glc(b1-6)Glc(b1-6)Glc(b1-6)Glc(b1-6)Glc(b1-6)Glc	C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC[C@@H]3[C@H]([C@@H]([C@H]([C@@H](O3)OC[C@@H]4[C@H]([C@@H]([C@H]([C@@H](O4)OC[C@@H]5[C@H]([C@@H]([C@H]([C@@H](O5)OC[C@@H]6[C@H]([C@@H]([C@H]([C@@H](O6)OC[C@@H]7[C@H]([C@@H]([C@H]([C@@H](O7)OC[C@@H]8[C@H]([C@@H]([C@H]([C@@H](O8)OC[C@@H]9[C@H]([C@@H]([C@H]([C@@H](O9)OC[C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)OC[C@@H]1[C@H]([C@@H]([C@H](C(O1)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O
glycan_324	Glc(b1-6)Glc(b1-6)Glc(b1-6)Glc(b1-6)Glc(b1-6)Glc(b1-6)Glc(b1-6)Glc(b1-6)Glc(b1-6)Glc(b1-6)Glc(b1-6)Glc(b1-6)Glc(b1-6)Glc(b1-6)Glc	C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC[C@@H]3[C@H]([C@@H]([C@H]([C@@H](O3)OC[C@@H]4[C@H]([C@@H]([C@H]([C@@H](O4)OC[C@@H]5[C@H]([C@@H]([C@H]([C@@H](O5)OC[C@@H]6[C@H]([C@@H]([C@H]([C@@H](O6)OC[C@@H]7[C@H]([C@@H]([C@H]([C@@H](O7)OC[C@@H]8[C@H]([C@@H]([C@H]([C@@H](O8)OC[C@@H]9[C@H]([C@@H]([C@H]([C@@H](O9)OC[C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)OC[C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)OC[C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)OC[C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)OC[C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)OC[C@@H]1[C@H]([C@@H]([C@H](C(O1)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O
